movieId,title,genres,imdbId,tmdbId,cast,director,tags,content,poster_file,rating_mean,rating_count,bayes
66,Lawnmower Man 2: Beyond Cyberspace (1996),Action Sci-Fi Thriller,116839,11525.0,Patrick Bergin|Matt Frewer|Austin O|Ely Pouget|Camille Cooper|Patrick LaBrecque,Farhad Mann,crap imdb bottom 100 1990s computer cyberpunk,lawnmower man 2 beyond cyberspace 1996 action sci fi thriller crap imdb bottom 100 1990s computer cyberpunk patrick bergin matt frewer austin o ely pouget camille cooper patrick labrecque farhad mann,tt0116839.jpg,3.59493670886076,79,3.555769366076869
67,Two Bits (1995),Drama,114753,40628.0,Jerry Barone|Al Pacino|Mary Elizabeth Mastrantonio|Joe Grifasi|Geoff Pierson,James Foley,al pacino clv coming of age perrot library,two bits 1995 drama al pacino clv coming of age perrot library jerry barone al pacino mary elizabeth mastrantonio joe grifasi geoff pierson james foley,tt0114753.jpg,3.1825396825396823,126,3.377402247907428
68,French Twist (Gazon maudit) (1995),Comedy Romance,113149,4482.0,Victoria Abril|Josiane Balasko|Alain Chabat|Ticky Holgado|Catherine Hiegel|Katrine Boorman,Josiane Balasko,bisexual love triangle estate agent menage a trois nudity (full frontal - notable),french twist gazon maudit 1995 comedy romance bisexual love triangle estate agent menage a trois nudity full frontal notable victoria abril josiane balasko alain chabat ticky holgado catherine hiegel katrine boorman josiane balasko,,3.9146341463414633,41,3.615051181948915
69,Friday (1995),Comedy,113118,10634.0,Ice Cube|Chris Tucker|Nia Long|Tom Lister Jr.|John Witherspoon|Anna Maria Horsford,F. Gary Gray,ice cube chris tucker friendship great soundtrack funny,friday 1995 comedy ice cube chris tucker friendship great soundtrack funny ice cube chris tucker nia long tom lister jr john witherspoon anna maria horsford f gary gray,tt0113118.jpg,3.946308724832215,149,3.7370066830986426
70,From Dusk Till Dawn (1996),Action Comedy Horror Thriller,116367,755.0,George Clooney|Quentin Tarantino|Harvey Keitel|Juliette Lewis|Ernest Liu|Salma Hayek,Robert Rodriguez,quentin tarantino vampires cult classic cult film george clooney,from dusk till dawn 1996 action comedy horror thriller quentin tarantino vampires cult classic cult film george clooney george clooney quentin tarantino harvey keitel juliette lewis ernest liu salma hayek robert rodriguez,tt0116367.jpg,3.326530612244898,196,3.418945959150961
71,Fair Game (1995),Action,113010,11859.0,William Baldwin|Cindy Crawford|Steven Berkoff|Christopher McDonald|Miguel Sandoval|Johann Carlo,Andrew Sipes,based on novel or book bomb car chase car crash chase,fair game 1995 action based on novel or book bomb car chase car crash chase william baldwin cindy crawford steven berkoff christopher mcdonald miguel sandoval johann carlo andrew sipes,,4.388888888888889,36,3.696597024408311
72,Kicking and Screaming (1995),Comedy Drama,113537,28387.0,Josh Hamilton|Olivia d|Carlos Jacott|Eric Stoltz|Chris Eigeman|Jason Wiles,Noah Baumbach,noah baumbach college coming-of-age criterion literate,kicking and screaming 1995 comedy drama noah baumbach college coming of age criterion literate josh hamilton olivia d carlos jacott eric stoltz chris eigeman jason wiles noah baumbach,tt0113537.jpg,3.3321033210332103,813,3.3647211070888297
73,"Misérables, Les (1995)",Drama War,113828,48750.0,Jean-Paul Belmondo|Michel Boujenah|Alessandra Martines|Salomé Lelouch|Annie Girardot|Philippe Léotard,Claude Lelouch,jewish lawyer world war ii adapted from:book author:victor hugo,mis rables les 1995 drama war jewish lawyer world war ii adapted from book author victor hugo jean paul belmondo michel boujenah alessandra martines salom lelouch annie girardot philippe l otard claude lelouch,,3.5641025641025643,39,3.541495008566945
74,Bed of Roses (1996),Drama Romance,115644,20927.0,Christian Slater|Mary Stuart Masterson|Pamela Adlon|Josh Brolin|Brian Tarantina|Debra Monk,Michael Goldenberg,chick flick romance family relationships florist girlie movie,bed of roses 1996 drama romance chick flick romance family relationships florist girlie movie christian slater mary stuart masterson pamela adlon josh brolin brian tarantina debra monk michael goldenberg,tt0115644.jpg,3.227272727272727,22,3.4974578059999284
75,Big Bully (1996),Comedy Drama,115676,36929.0,Rick Moranis|Tom Arnold|Julianne Phillips|Carol Kane|Jeffrey Tambor|Curtis Armstrong,Steve Miner,bully golden raspberry (worst actor) steve miner,big bully 1996 comedy drama bully golden raspberry worst actor steve miner rick moranis tom arnold julianne phillips carol kane jeffrey tambor curtis armstrong steve miner,tt0115676.jpg,3.2451612903225806,465,3.3178226317128825
76,Screamers (1995),Action Sci-Fi Thriller,114367,9102.0,Peter Weller|Roy Dupuis|Jennifer Rubin|Andrew Lauer|Liliana Komorowska|Michael Caloz,Christian Duguay,artificial intelligence philip k. dick post apocalyptic horror sci-fi,screamers 1995 action sci fi thriller artificial intelligence philip k dick post apocalyptic horror sci fi peter weller roy dupuis jennifer rubin andrew lauer liliana komorowska michael caloz christian duguay,,4.019230769230769,182,3.796884366949517
77,Nico Icon (1995),Documentary,113973,124626.0,Nico|Tina Aumont|Jackson Browne|John Cale|Paul Morrissey|Viva,Susanne Ofteringer,biopic enigmatic music performer the velvet underground,nico icon 1995 documentary biopic enigmatic music performer the velvet underground nico tina aumont jackson browne john cale paul morrissey viva susanne ofteringer,tt0113973.jpg,3.111111111111111,45,3.440250158309937
78,"Crossing Guard, The (1995)",Action Crime Drama Thriller,112744,27526.0,Jack Nicholson|David Morse|Anjelica Huston|Robin Wright|Piper Laurie|Richard Bradford,Sean Penn,nudity (topless) revenge hit-and-run independent film jack nicholson,crossing guard the 1995 action crime drama thriller nudity topless revenge hit and run independent film jack nicholson jack nicholson david morse anjelica huston robin wright piper laurie richard bradford sean penn,tt0112744.jpg,4.413043478260869,69,3.8060269270624434
79,"Juror, The (1996)",Drama Thriller,116731,9623.0,Demi Moore|Alec Baldwin|Joseph Gordon-Levitt|Anne Heche|James Gandolfini|Lindsay Crouse,Brian Gibson,nudity (topless) blackmail brian gibson court case courtroom,juror the 1996 drama thriller nudity topless blackmail brian gibson court case courtroom demi moore alec baldwin joseph gordon levitt anne heche james gandolfini lindsay crouse brian gibson,tt0116731.jpg,3.5454545454545454,22,3.537005828598798
80,"White Balloon, The (Badkonake sefid) (1995)",Children Drama,112445,46785.0,Aida Mohammadkhani|Mohsen Kafili|Fereshteh Sadre Orafaiy|Anna Borkowska|Mohammad Shahani,Jafar Panahi,goldfish money celebration children cultural customs and traditions,white balloon the badkonake sefid 1995 children drama goldfish money celebration children cultural customs and traditions aida mohammadkhani mohsen kafili fereshteh sadre orafaiy anna borkowska mohammad shahani jafar panahi,,2.518375241779497,517,2.753050642354148
81,Things to Do in Denver When You're Dead (1995),Crime Drama Romance,114660,400.0,Andy García|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams|Jack Warden,Gary Fleder,denver friendship hitman revenge 23-5-2007,things to do in denver when you re dead 1995 crime drama romance denver friendship hitman revenge 23 5 2007 andy garc a christopher lloyd william forsythe bill nunn treat williams jack warden gary fleder,tt0114660.jpg,2.8260869565217392,23,3.444101301471839
82,Antonia's Line (Antonia) (1995),Comedy Drama,112379,880.0,Willeke van Ammelrooy|Els Dottermans|Dora van der Groen|Veerle van Overloop|Esther Vriesendorp|Arne Bang-Hansen,Marleen Gorris,strong woman mathematics nudity (full frontal) feminism intellectual,antonia s line antonia 1995 comedy drama strong woman mathematics nudity full frontal feminism intellectual willeke van ammelrooy els dottermans dora van der groen veerle van overloop esther vriesendorp arne bang hansen marleen gorris,,3.4823529411764707,170,3.5078462512676536
83,Once Upon a Time... When We Were Colored (1995),Drama Romance,114039,146599.0,"Al Freeman, Jr.|Phylicia Rashād|Paula Kelly|Salli Richardson-Whitfield|Anna Maria Horsford|Bernie Casey",Tim Reid,african american based on a book biography family relationships mississippi,once upon a time when we were colored 1995 drama romance african american based on a book biography family relationships mississippi al freeman jr phylicia rash d paula kelly salli richardson whitfield anna maria horsford bernie casey tim reid,,3.75,28,3.568579407989002
84,Last Summer in the Hamptons (1995),Comedy Drama,113612,188588.0,Victoria Foyt|Viveca Lindfors|Jon Robin Baitz|Savannah Smith Boucher|Roscoe Lee Browne|Andre Gregory,Henry Jaglom,,last summer in the hamptons 1995 comedy drama  victoria foyt viveca lindfors jon robin baitz savannah smith boucher roscoe lee browne andre gregory henry jaglom,tt0113612.jpg,3.487261146496816,314,3.5033049715607407
85,Angels and Insects (1995),Drama Romance,112365,8447.0,Mark Rylance|Kristin Scott Thomas|Patsy Kensit|Jeremy Kemp|Douglas Henshall|Annette Badland,Philip Haas,19th century nudity (full frontal - notable) incest secrets a. s. byatt,angels and insects 1995 drama romance 19th century nudity full frontal notable incest secrets a s byatt mark rylance kristin scott thomas patsy kensit jeremy kemp douglas henshall annette badland philip haas,,3.544117647058824,68,3.5383409491568933
86,White Squall (1996),Action Adventure Drama,118158,10534.0,Jeff Bridges|Caroline Goodall|John Savage|Scott Wolf|Jeremy Sisto|Ryan Phillippe,Ridley Scott,coming of age ridley scott sailing storm 1960s,white squall 1996 action adventure drama coming of age ridley scott sailing storm 1960s jeff bridges caroline goodall john savage scott wolf jeremy sisto ryan phillippe ridley scott,tt0118158.jpg,3.966216216216216,148,3.7460397084554033
87,Dunston Checks In (1996),Children Comedy,116151,17414.0,Jason Alexander|Faye Dunaway|Eric Lloyd|Rupert Everett|Graham Sack|Paul Reubens,Ken Kwapis,boss bully chimpanzee fistfight hotel manager,dunston checks in 1996 children comedy boss bully chimpanzee fistfight hotel manager jason alexander faye dunaway eric lloyd rupert everett graham sack paul reubens ken kwapis,tt0116151.jpg,4.393939393939394,33,3.686436338627592
88,Black Sheep (1996),Comedy,115697,13997.0,Chris Farley|David Spade|Grant Heslov|Tim Matheson|Gary Busey|Bruce McGill,Penelope Spheeris,chris farley easily confused with other movie(s) (title) candid camera crooked politician double act,black sheep 1996 comedy chris farley easily confused with other movie s title candid camera crooked politician double act chris farley david spade grant heslov tim matheson gary busey bruce mcgill penelope spheeris,tt0115697.jpg,4.095238095238095,21,3.6025569980794736
89,Nick of Time (1995),Action Thriller,113972,2086.0,Johnny Depp|Courtney Chase|Charles S. Dutton|Christopher Walken|Roma Maffia|Peter Strauss,John Badham,johnny depp blackmail kidnapping child in peril christopher walken,nick of time 1995 action thriller johnny depp blackmail kidnapping child in peril christopher walken johnny depp courtney chase charles s dutton christopher walken roma maffia peter strauss john badham,tt0113972.jpg,3.417553191489361,188,3.4709913459533155
90,The Journey of August King (1995),Drama,113490,61548.0,Jason Patric|Thandie Newton|Larry Drake|Sam Waterston|Eric Mabius|Sarah-Jane Wylde,John Duigan,,the journey of august king 1995 drama  jason patric thandie newton larry drake sam waterston eric mabius sarah jane wylde john duigan,tt0113490.jpg,3.8484848484848486,33,3.5906916577765284
92,Mary Reilly (1996),Drama Horror Thriller,117002,9095.0,Julia Roberts|John Malkovich|George Cole|Michael Gambon|Glenn Close|Kathy Staff,Stephen Frears,john malkovich what is with robert's bangs in this movie?! grr 19th century can't remember director: stephen frears,mary reilly 1996 drama horror thriller john malkovich what is with robert s bangs in this movie grr 19th century can t remember director stephen frears julia roberts john malkovich george cole michael gambon glenn close kathy staff stephen frears,tt0117002.jpg,4.130681818181818,88,3.751234698197479
93,Vampire in Brooklyn (1995),Comedy Horror Romance,114825,12158.0,Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon|Zakes Mokae,Wes Craven,vampire 1990s angela bassett clv half vampire,vampire in brooklyn 1995 comedy horror romance vampire 1990s angela bassett clv half vampire eddie murphy angela bassett allen payne kadeem hardison john witherspoon zakes mokae wes craven,tt0114825.jpg,3.926829268292683,123,3.708813063532328
94,Beautiful Girls (1996),Comedy Drama Romance,115639,9283.0,Matt Dillon|Noah Emmerich|Annabeth Gish|Lauren Holly|Timothy Hutton|Uma Thurman,Ted Demme,natalie portman uma thurman friendship relations matt dillon beautiful,beautiful girls 1996 comedy drama romance natalie portman uma thurman friendship relations matt dillon beautiful matt dillon noah emmerich annabeth gish lauren holly timothy hutton uma thurman ted demme,tt0115639.jpg,3.60377358490566,53,3.553125152221093
95,Broken Arrow (1996),Action Adventure Thriller,115759,9208.0,John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton|Frank Whaley,John Woo,john travolta military nuclear bomb stealth aircraft action packed,broken arrow 1996 action adventure thriller john travolta military nuclear bomb stealth aircraft action packed john travolta christian slater samantha mathis delroy lindo bob gunton frank whaley john woo,,3.696759259259259,216,3.629514910140128
96,In the Bleak Midwinter (1995),Comedy Drama,113403,40154.0,Richard Briers|Joan Collins|Michael Maloney|Nicholas Farrell|Jennifer Saunders|Julia Sawalha,Kenneth Branagh,actor christmas hamlet kenneth branagh play,in the bleak midwinter 1995 comedy drama actor christmas hamlet kenneth branagh play richard briers joan collins michael maloney nicholas farrell jennifer saunders julia sawalha kenneth branagh,,4.218181818181818,55,3.7145239602951774
97,"Hate (Haine, La) (1995)",Crime Drama,113247,406.0,Vincent Cassel|Hubert Koundé|Saïd Taghmaoui|Abdel Ahmed Ghili|Souleymane Dicko|Héloïse Rauth,Mathieu Kassovitz,social commentary french realistic black and white gritty,hate haine la 1995 crime drama social commentary french realistic black and white gritty vincent cassel hubert kound sa d taghmaoui abdel ahmed ghili souleymane dicko h lo se rauth mathieu kassovitz,,3.9402985074626864,67,3.657883025504448
98,Shopping (1994),Action Thriller,111173,45549.0,Sadie Frost|Jude Law|Sean Pertwee|Fraser James|Sean Bean|Marianne Faithfull,Paul W.S. Anderson,want to own directorial debut jude law,shopping 1994 action thriller want to own directorial debut jude law sadie frost jude law sean pertwee fraser james sean bean marianne faithfull paul w s anderson,,3.9,145,3.711833438873291
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,113283,63076.0,Nick Broomfield|Heidi Fleiss|Madam Alex|Ivan Nagy|Corinne Bohrer|Ron Jeremy,Nick Broomfield,hollywood narration prostitution,heidi fleiss hollywood madam 1995 documentary hollywood narration prostitution nick broomfield heidi fleiss madam alex ivan nagy corinne bohrer ron jeremy nick broomfield,,3.4375,72,3.504625690140913
100,City Hall (1996),Drama Thriller,115907,11062.0,Al Pacino|John Cusack|Bridget Fonda|Danny Aiello|Martin Landau|David Paymer,Harold Becker,corruption al pacino clv drug dealer drugs,city hall 1996 drama thriller corruption al pacino clv drug dealer drugs al pacino john cusack bridget fonda danny aiello martin landau david paymer harold becker,tt0115907.jpg,3.508196721311476,61,3.5280094058425333
